date,commit,dependencies
2022-02-01 10:23:13,3c85e0be3d25e70d8c1c9755e5c04e3a4cda5b41,"['eslint', 'eslint-config-airbnb-base', 'eslint-plugin-html', 'eslint-plugin-import', 'eslint-plugin-jinja2', 'stylelint', 'stylelint-config-standard']"
2022-02-23 10:12:25,64858b5b5d6a941186602922cf15928ae4161a05,"['Markdown', 'Sphinx', 'aioftp', 'aiohttp', 'aiohttp-apispec', 'aiohttp-jinja2', 'aiohttp-security', 'aiohttp_session', 'asyncssh', 'cryptography', 'dirhash', 'dnspython', 'docker', 'docutils', 'donut-shellcode', 'jinja2', 'ldap3', 'lxml', 'marshmallow', 'marshmallow-enum', 'pyminizip', 'pyyaml', 'recommonmark', 'reportlab', 'sphinx_rtd_theme', 'svglib', 'websockets']"
2022-02-23 10:20:23,027c4e9f8aed1915012c7c449ecb5d25b4f00071,"['Markdown', 'Sphinx', 'aioftp', 'aiohttp', 'aiohttp-apispec', 'aiohttp-jinja2', 'aiohttp-security', 'aiohttp_session', 'asyncssh', 'cryptography', 'dirhash', 'dnspython', 'docker', 'docutils', 'donut-shellcode', 'jinja2', 'ldap3', 'lxml', 'marshmallow', 'marshmallow-enum', 'pyminizip', 'pyyaml', 'recommonmark', 'reportlab', 'sphinx_rtd_theme', 'svglib', 'websockets']"
2022-02-23 10:33:38,a98b154252050fb0ef915936646704fac1c06ac8,"['Markdown', 'MarkupSafe', 'Sphinx', 'aioftp', 'aiohttp', 'aiohttp-apispec', 'aiohttp-jinja2', 'aiohttp-security', 'aiohttp_session', 'asyncssh', 'cryptography', 'dirhash', 'dnspython', 'docker', 'docutils', 'donut-shellcode', 'jinja2', 'ldap3', 'lxml', 'marshmallow', 'marshmallow-enum', 'pyminizip', 'pyyaml', 'recommonmark', 'reportlab', 'sphinx_rtd_theme', 'svglib', 'websockets']"
2022-03-22 12:02:27,2c990da01db3613c0799e3f98de427d1b691e88c,"['Markdown', 'Sphinx', 'aioftp', 'aiohttp', 'aiohttp-apispec', 'aiohttp-jinja2', 'aiohttp-security', 'aiohttp_session', 'asyncssh', 'cryptography', 'dirhash', 'dnspython', 'docker', 'docutils', 'donut-shellcode', 'jinja2', 'ldap3', 'lxml', 'marshmallow', 'marshmallow-enum', 'pyminizip', 'pyyaml', 'recommonmark', 'reportlab', 'sphinx_rtd_theme', 'svglib', 'websockets']"
2022-03-22 12:28:20,39136b86f088919d4a7e793f3e11571b32be8ee0,"['Markdown', 'Sphinx', 'aioftp', 'aiohttp', 'aiohttp-apispec', 'aiohttp-jinja2', 'aiohttp-security', 'aiohttp_session', 'asyncssh', 'cryptography', 'dirhash', 'dnspython', 'docker', 'docutils', 'donut-shellcode', 'jinja2', 'ldap3', 'lxml', 'marshmallow', 'marshmallow-enum', 'pyminizip', 'pyyaml', 'recommonmark', 'reportlab', 'sphinx_rtd_theme', 'svglib', 'websockets']"
2022-04-28 08:48:54,7f81a4dceef7d46c46464afd06950200af13bf39,"['Markdown', 'Sphinx', 'aioftp', 'aiohttp', 'aiohttp-apispec', 'aiohttp-jinja2', 'aiohttp-security', 'aiohttp_session', 'asyncssh', 'cryptography', 'dirhash', 'dnspython', 'docker', 'docutils', 'donut-shellcode', 'jinja2', 'ldap3', 'lxml', 'marshmallow', 'marshmallow-enum', 'pyminizip', 'pyyaml', 'recommonmark', 'reportlab', 'sphinx_rtd_theme', 'svglib', 'websockets']"
2022-04-28 09:04:02,8bda58d3570ca867eeb15e0c7d8b79ffcb390705,"['Markdown', 'Sphinx', 'aioftp', 'aiohttp', 'aiohttp-apispec', 'aiohttp-jinja2', 'aiohttp-security', 'aiohttp_session', 'asyncssh', 'cryptography', 'dirhash', 'dnspython', 'docker', 'docutils', 'donut-shellcode', 'jinja2', 'ldap3', 'lxml', 'marshmallow', 'marshmallow-enum', 'pyminizip', 'pyyaml', 'recommonmark', 'reportlab', 'sphinx_rtd_theme', 'svglib', 'websockets']"
2022-05-17 22:14:32,48841f140e0f9801597ee1ea0f82ec69d4e60564,"['Markdown', 'Sphinx', 'aioftp', 'aiohttp', 'aiohttp-apispec', 'aiohttp-jinja2', 'aiohttp-security', 'aiohttp_session', 'asyncssh', 'cryptography', 'dirhash', 'dnspython', 'docker', 'docutils', 'donut-shellcode', 'jinja2', 'ldap3', 'lxml', 'marshmallow', 'marshmallow-enum', 'pyminizip', 'pyyaml', 'recommonmark', 'reportlab', 'sphinx_rtd_theme', 'svglib', 'websockets']"
2022-06-12 15:50:37,b7a802c1f96061ad01c01eecd4bcdc1a1b6c371c,"['Markdown', 'Sphinx', 'aioftp', 'aiohttp', 'aiohttp-apispec', 'aiohttp-jinja2', 'aiohttp-security', 'aiohttp_session', 'asyncssh', 'cryptography', 'dirhash', 'dnspython', 'docker', 'docutils', 'donut-shellcode', 'jinja2', 'ldap3', 'lxml', 'marshmallow', 'marshmallow-enum', 'pyminizip', 'pyyaml', 'recommonmark', 'reportlab', 'sphinx_rtd_theme', 'svglib', 'websockets']"
