date,commit,dependencies
2023-05-15 20:17:41,d92e4b0c640b2b486f5a1aeb7448e37dd71e3eac,"['Jinja2', 'MarkupSafe', 'PyJWT', 'PySocks', 'XlsxWriter', 'beautifulsoup4', 'celery', 'cryptography', 'fastapi', 'geoip2', 'html2text', 'iptools', 'ipwhois', 'lxml', 'maclookup', 'mongoengine', 'pandas', 'passlib', 'pdfkit', 'pdfminer', 'psutil', 'pyOpenSSL', 'pycryptodome', 'pymisp', 'python-arango', 'python-jose', 'python-magic', 'python-multipart', 'python-whois', 'python3-pdns', 'readability-lxml', 'redis', 'shodan', 'simplejson', 'tldextract', 'uWSGI', 'url-normalize', 'uvicorn', 'werkzeug', 'yara-python', 'yeti-python']"
2023-07-10 20:56:11,8d67d7887463461f445999a9861bf5a2993c07ea,"['Jinja2', 'MarkupSafe', 'PyJWT', 'PySocks', 'XlsxWriter', 'beautifulsoup4', 'celery', 'cryptography', 'fastapi', 'geoip2', 'html2text', 'iptools', 'ipwhois', 'lxml', 'maclookup', 'mongoengine', 'pandas*', 'passlib', 'pdfkit', 'pdfminer', 'psutil', 'pyOpenSSL', 'pycryptodome', 'pymisp', 'python-arango', 'python-jose', 'python-magic', 'python-multipart', 'python-whois', 'python3-pdns', 'readability-lxml', 'redis', 'shodan', 'simplejson', 'tldextract', 'uWSGI', 'url-normalize', 'uvicorn', 'werkzeug', 'yara-python', 'yeti-python']"
2023-08-17 17:23:11,ad5f0cdcbcb003e8d3e34cda6993795d05aeb63c,"['Jinja2', 'MarkupSafe', 'PyJWT', 'PySocks', 'XlsxWriter', 'beautifulsoup4', 'celery', 'cryptography', 'fastapi', 'geoip2', 'html2text', 'iptools', 'ipwhois', 'lxml', 'maclookup', 'mongoengine', 'otxv2', 'pandas*', 'passlib', 'pdfkit', 'pdfminer', 'psutil', 'pyOpenSSL', 'pycryptodome', 'pymisp', 'python-arango', 'python-jose', 'python-magic', 'python-multipart', 'python-whois', 'python3-pdns', 'readability-lxml', 'redis', 'shodan', 'simplejson', 'tldextract', 'uWSGI', 'url-normalize', 'uvicorn', 'werkzeug', 'yara-python', 'yeti-python']"
2023-09-05 10:54:11,5b4b11d556497ce48fc87d62c6c38215caa66d82,"['Jinja2', 'MarkupSafe', 'PyJWT', 'PySocks', 'XlsxWriter', 'beautifulsoup4', 'celery', 'cryptography', 'fastapi', 'geoip2', 'html2text', 'iptools', 'ipwhois', 'lxml', 'maclookup', 'mongoengine', 'otxv2', 'pandas*', 'passlib', 'pdfkit', 'pdfminer', 'psutil', 'pyOpenSSL', 'pycryptodome', 'pymisp', 'python-arango', 'python-jose', 'python-magic', 'python-multipart', 'python-whois', 'python3-pdns', 'readability-lxml', 'redis', 'shodan', 'simplejson', 'tldextract', 'uWSGI', 'url-normalize', 'uvicorn', 'validators', 'werkzeug', 'yara-python', 'yeti-python']"
2023-09-22 13:51:42,d4963eca58411d28006bf0b2d14646d719af0130,"['celery', 'fastapi', 'pandas', 'passlib', 'python-arango', 'python-jose', 'python-multipart', 'redis', 'uvicorn', 'validators']"
2023-10-02 16:01:38,76136b1679ad62c2de7cf14c5770dbeb7a9e9f9b,"['celery', 'fastapi', 'pandas', 'passlib', 'python-arango', 'python-jose', 'python-multipart', 'redis', 'shodan', 'uvicorn', 'validators']"
2023-10-02 20:26:12,b7dcc0cbd4567596b0243caf6feb1dd46aed1da7,"['celery', 'fastapi', 'pandas', 'passlib', 'python-arango', 'python-jose', 'python-multipart', 'redis', 'uvicorn', 'validators']"
2023-11-01 18:07:03,4b8f8c199234a1d0be27feeb9c0a8484392febf9,"['celery', 'click', 'fastapi', 'pandas', 'passlib', 'python-arango', 'python-jose', 'python-multipart', 'redis', 'uvicorn', 'validators']"
2023-11-10 12:00:03,20dc20f726fdbcf68eec331f96a1dc402e44a30a,"['celery', 'click', 'fastapi', 'jinja2', 'pandas', 'passlib', 'python-arango', 'python-jose', 'python-multipart', 'redis', 'uvicorn', 'validators']"
2023-12-14 09:46:42,699d79dd2c73ce26b255fae13a52d796fb37561b,"['authlib', 'celery', 'click', 'fastapi', 'itsdangerous', 'jinja2', 'pandas', 'passlib', 'python-arango', 'python-jose', 'python-multipart', 'redis', 'uvicorn', 'validators']"
