date,commit,dependencies
2022-05-30 12:31:48,37f273da684fdb8abf9c7471249b62c9a7b924b9,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-06-28 12:55:33,43cea6cf22dffcfcd49cf956f6608b5c8e497507,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-06-30 11:50:18,1598c24dbd971ee768538e61e4a0ab54067af141,"['Flask-Shell2HTTP', 'gunicorn']"
2022-07-01 16:00:07,5e32b3aab08fc58f4c33128ebc9c3926e9757d18,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-07-01 16:00:16,2a02652086a2571b487c0a563aaf63233dc0fd21,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-07-01 16:00:41,059d1172dbea03111eb3124dc26f426e975e7793,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-07-06 09:46:03,3cc7d33c3a3e3e518be7208bfd429273f74f65b2,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-07-06 12:17:23,5a3a746cc07b654a4981f4180f31094e67a326da,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-08-18 16:17:05,ee7b16e74810eab013ef61178a2f52997fc6e9c7,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-08-18 16:17:20,0b5445775633827e4bfdc04e03fab965a0c2bdd8,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
